id,title,content,category,created_date,crawled_date,department
126844,[인공지능혁신융합대학사업] 2025학년도 AIB 공동 마이크로디그리 여름 계절학기 학점교류 수강 안내,"인공지능혁신융합대학사업 AIB 공동 마이크로디그리 학점교류를 희망하는 학생은 아래 안내에 따라 신청하시기 바랍니다.

※ 학점교류 교과목의 학점 및 ‘전공’학점 인정여부는 소속학과에서 결정하는 사안입니다.
※ 학점교류 희망 학생들은 반드시 소속학과 학과장 및 사무실로 해당 사항에 대해 문의하여 확인 후 신청바랍니다. 
※ [학사제도]-[수강신청/수업]-[국내외 타 대학(원) 학점 취득] 내용을 반드시 숙지해주세요.

인공지능혁신융합대학사업은 대학 간 신기술분야 교육자원을 공동 활용하고 산업체 연구기관 등이 참여해 국가 수준의 핵심인재 양성을 위한 협력체계 구축을 목표로 합니다. 
이 중 인공지능 분야를 담당하는 인공지능혁신융합대학사업단은 주관대학인 전남대를 포함하여 총 7개 대학(전남대, 성균관대, 서울과학기술대, 서울시립대, 경북대, 전주대, 영진전문대)이 컨소시엄으로 참여하고 있고 대학 간의 공유, 개방, 협력을 통해 핵심 인력 양성을 목적으로 하고 범국가적 SW-AI 교육을 통한 융합형 인재 양성을 지향합니다.

A.I.B. 혁신융합대학에서 공동 개발한 마이크로디그리로, 빅데이터, 인공지능, 실감미디어 기술을 융합한 인재양성을 목표로 합니다.
이 과정은 빅데이터, 기계학습, 실감미디어 분야의 이론과 실습 간의 균형 잡힌 커리큘럼을 제공하여, 수강생들이 실제 산업 현장에서 즉시 활용할 수 있는 역량과 경험을 축적할 수 있도록 설계되었습니다. 

2025학년도 여름 계절수업 AIB 공동 마이크로디그리 학점교류를 희망하는 학생은 아래 안내에 따라 신청하시기 바랍니다.
(게시일 기준으로 교류대학 누적 업데이트 됩니다.)

가. 학점교류 가능 대학 및 과목
- (마감)서울대학교: 멀티모달데이터처리(3학점), 자료구조(3학점)

나. 추천 마감일 (본교에서 타대학 안내공문을 수령 시 누적 업데이트 예정)
- (마감)서울대학교: 2025. 04. 27.(일)까지
   →  첨부파일 속 엑셀 파일 작성해서 사업단 이메일(aicoss@skku.edu)로 제출

※ 추천마감 기한 이후 신청은 절대 불가하며, 시스템상 신청이 가능하더라도 기한 이후 제출분은 탈락 처리
(기 모집 인원 중 신청취소자 발생 시에도 추가 선발 없음)

다. 신청자격
- 학사과정 학생: 2개 학기 이상(3학년 편입생은 1개 학기 이상)을 이수한 자
※ 단, 2025년 8월 졸업예정자는 제외(졸업 마지막 학기 및 계절수업에는 타 대학 수강 불가)
※ 파견예정학기 기준으로 의무등록 잔여학기가 0이고 수료기준학점 잔여분이 본인의 수강가능학점보다 적은 경우 졸업예정자로 간주

라. 신청가능학점
- 본교 계절수업 수강학점과 합산하여 6학점 이내, 연간 총 9학점 이내까지 수강 가능

마. 신청방법
- 이메일을 통한 온라인 신청
1) 첨부된 대학별 안내사항을 확인하여 신청기간 내 필요한 필수 제출 서류 첨부하여 이메일 신청(이메일 : aicoss@skku.edu) ※ 붙임 파일 참조 必
2) 대학별 지원방법에 따라 추가적으로 학점교류 대학에 직접 온라인 신청해야 하는 경우, 별도 안내 참고

* 대학별 신청접수 마감일 이후 일괄 승인/미승인 처리 및 예정조서 작성 권한 부여
* 동학기 학점교류 중복 신청(2개 대학 이상) 시, 1개 대학 최종 선택(나머지 대학 신청 취소) 후에 예정조서/인정조서 작성이 가능함. 단, 2개 대학 이상 학점교류 동시 수강이 가능한 경우라면 실제 교류수강은 가능하나 예정/인정조서상에서는 최초 신청한 1개 대학으로만 표기되며, 작성 내역에는 모든 교류대학에서 수강한 과목명과 관련 증빙서류를 함께 첨부해야 함.
* 학점교류 신청 취소를 희망할 경우 '학점교류 신청 학년도/학기, 학번, 성명, 신청대학명, 취소사유'를 기재하여 인공지능혁신공유대학 학점교류 담당자(aicoss@skku.edu)로 회신하며, 회신 내용은 교무팀을 통해 최종 처리함.

바. 주의사항
- 첨부된 교류대학별 수강안내문을 반드시 숙지하기 바랍니다.(대학별 신청기준 및 조건 상이)
- 대학별 추천 양식 및 기타 제출이 필요한 서류( (필수제출) 기재 파일 )는 반드시 첨부하여 신청절차를 기한 내 완료하여야 하며, 누락될 경우 신청접수가 불가합니다.
- 교류대학별로 수강자격이 제한된 곳도 있음을 주의하시기 바랍니다.
- 신청가능한 교류대학은 타 대학으로부터 안내공문을 수령하는 시점을 기준으로 누적 업데이트됩니다.(공지사항 게시)
- 승인 이후 학점교류 신청취소를 희망하는 경우 교류대학측 수강내역을 반드시 기한 내 삭제한 뒤 본교 교무팀으로 통보하여야하고, 수강 도중 부득이한 사유에 따라 학점교류를 포기하고자 할 경우 본교와 교류대학측에 반드시 연락하여 관련 상담 및 조치를 받으시기 바랍니다. (그렇지 않을 경우 F학점이 부과되며 성적은 강제입력됩니다.)
- 마감기간 이후 본교 학생이 추가신청을 위해 타 대학에 전화를 하는 경우가 있습니다. 타 대학측에서 그러지 않도록 자제를 요청하였사오니, 마감기한은 엄격하게 지켜질 수 있도록 협조바랍니다.
- 타 대학에서 수강한 과목은 '전공' 또는 '일반선택'으로만 인정받을 수 있습니다.
  (교양 및 교직, 교직요건 중 기본이수과목 인정 불가/ 타 대학에서 수강한 교양과목은 본교에서 일반선택 영역으로만 인정)
- 학점 및 ‘전공’학점 인정여부는 소속학과 학과장 및 사무실로 문의하여 확인 후 신청바랍니다. 
  <타대학취득학점예정조서> 작성을 통해 확인받을 수 있습니다. 

※ 파견 교류대학측에서 별도 성적증명서를 발급하지 않을 수 있습니다. 교류 수학 종료 후 본교 성적인정절차 진행을 위하여 ""해당 대학 성적공시화면 캡쳐 또는 출력자료""로도 증빙 제출이 가능하오니, 교류대학측에 성적증명서 발급 요청을 자제해주시기 바랍니다. (이와 같이 학생이 제출한 원성적증빙자료에 대해서는 추후 해당 대학측에서 발송한 공문을 통해 진위여부를 판단한 뒤 성적인정처리됩니다.)

사. 문의: 인공지능혁신융합대학사업단 학점교류 담당자 (T.02-740-1632)",[학사],2025-04-28,2025-05-06 00:15:48,홈페이지 공지사항
126900,[자과캠] 2025년도 학생 예비군 1차 기본 훈련 안내,"2025년도 자과캠 학생 예비군 1차 기본 훈련 계획을 아래와 같이 안내드립니다.

1. 훈련 일정 : 6월 4일(수) ~ 5일(목), 9일(월) ~ 10일(화) / 4일
2. 훈련 장소 : 수원ㆍ화성ㆍ오산 과학화예비군훈련장 / 화성시 비봉면
3. 훈련 대상 : 예비군 1~6년차(2019년~2024년도 전역자)

4. 신분 및 학과별 훈련 일정
   가. 6월 4일(수) : 대학원 3개 학과(전자전기컴퓨터공학과, 신소재공학과, 화학공학과),
                                 학부대학(공학ㆍ자연과학ㆍ자유전공), 생명과학과, 수학과, 물리학과, 스포츠과학과,
                                 약학과, 의과대학, 에너지학과, 글로벌바이오메디컬공학과, 산업인공지능전공, 화학과,
                                 식품생명공학과, 융합생명공학과, 바이오메카트로닉스학과
   나. 6월 5일(목) : 전자전기공학부, 반도체시스템공학과, 반도체융합공학과,
                                 소재부품융합공학과, 기계공학부, 시스템경영공학과
   다. 6월 9일(월) : 교원, 나노공학과, 건축학과, 건설환경공학부, 신소재공학부, 화학공학부, 양자정보공학과,
                                  화학공학/고분자공학부, 소프트웨어학과, 인공지능융합전공, 지능형소프트웨어학과,
                                  데이터사이언스융합전공
   라. 6월 10일(화) : 대학원 50개 학과 * 6월 4일 편성 3개 학과 제외

5. 훈련 관련 안내 사항
   가. 입소 방법 : 통합수송(학교 출발), 대중교통 또는 자가차량 이용
        1) 통합수송 : 학생회관 앞 주도로에서 07:40분 훈련장행 버스 출발
            ※ 차량 탑승 전 현장에 게시된 훈련 명부에서 본인 명단 확인 
        2) 개별 입소 인원은 09:00 이전 부대 도착(이후 도착 시 입소 불가)
             * 대중교통  이용 : 수인분당선 어천역 하차 → 어천역 버스승강장(도보) → 부대 셔틀버스
                                              (07:20 ~ 08:25, 대형버스 3대 순환 운행
            * 자가차량 이용 : 내비게이션 ""수원ㆍ화성ㆍ오산 과학화예비군훈련장"" 입력
   나. 규정된 복장 착용 하 입소 : 전투복, 전투화, 야전상의 등
      ★ 전투복 대여는 피복 대여증 휴대 시 가능 / 훈련 전 예비군연대 방문 신청
   다. 신분증 필히 지참(주민등록증, 모바일 학생증, 운전면허증, 여권)
   라. 훈련 일정 조정(일일 30명 이내) : 5. 22(목) ～ 26(월) / 예비군 연대 방문 신청
   마. 기타 사항
      1). 훈련 참석 인원은 스마트출석관리시스템(SAM)을 통해 일괄 출석 인정 조치
      2). 훈련 22일 전 훈련소집통지서(전자문서) 교부
      3). 예비군 홈페이지에서 개인정보 수정 및 보완 : 변경된 인원만 해당
          ※이메일, 전화번호, 은행 계좌(훈련비 지급) 입력 및 수정
   바. 관련 내용 문의 : 자과캠 예비군연대 / 031-290-5092 ~4",[학사],2025-04-28,2025-05-06 00:15:48,홈페이지 공지사항
126904,[카운슬링센터] 2025-1학기 스트레스 해소 집단상담 참여자 모집(자과캠),"안녕하세요 카운슬링센터에서 스트레스 해소 집단상담 프로그램 참여자를 모집합니다!

자신의 스트레스 수준을 측정하고 대처전략을 파악하며
마음챙김 명상, 아로마 롤온 만들기 활동을 통해 대학생활에서 쌓인 스트레스를 해소하는 시간입니다. 

많은 관심 부탁드립니다~!

◆ 주제:  스트레스 해소 집단상담 
◆ 일정:  5/12, 5/19, 5/26, 6/2(매주 월요일, 3시간씩 총 4회), 14:00~17:00
◆ 장소: 성균관대학교 자연과학캠퍼스 강의실(추후공지)
◆ 모집기간:  ~5/7(수) 14:00까지 선착순 모집
◆신청링크: https://forms.gle/B3SoxWyovh9pnuYw8 또는 하단 큐알코드
◆ 모집대상: 성균관대학교 재학생 10명이내 
◆ 문의사항: 031-290-5681/ jaenny77@ssku.edu",[행사/세미나],2025-04-28,2025-05-06 00:15:48,홈페이지 공지사항
126903,'대학생의 성격 특성과 사회불안과의 관계' 연구 참가자 모집,"안녕하세요.
성균관대학교 심리학과 연구팀(연구책임자: 장혜인 교수)에서는 만 19세 이상의 성인 대학생을 대상으로 ‘대학생의 성격 특성과 사회불안과의 관계’ 연구를 수행하고 있습니다.

연구참여방법.
1. 연구 참여를 위해 아래 구글폼 링크를 통해 이름, 성별, 나이, 휴대폰 번호 입력
(https://forms.gle/Mfu2hhdbsPVMjfa49)
2. 신청한 내용을 바탕으로 <마음사랑 연구소> 카카오톡 채널을 통해 검사 실시 알림톡 발송
3. 알림톡을 통해 온라인 연구동의서 확인 및 동의 후, [1차 검사]와 [2차 검사] 모두 완료  

연구보상.
연구는 온라인 설문조사(1차, 2차 검사 포함 약 1시간 내외) 형태로 진행되며, 두 검사 모두 응답 완료 시 연구 참여에 대한 사례로 한국판 다면적 인성검사-Ⅲ(MMPI-3)의 해석상담보고서와 더불어 음료 교환권(12,000원)이 제공됩니다.
검사 실시 알림톡 발송 및 연구참여보상 제공 등을 위해 개인 정보를 수집하지만, 자료 수집 및 사례 지급 완료 후 이름은 일련번호로 대체되고, 생년월일은 만 나이 계산 후 삭제되며, 휴대폰 번호 또한 즉시 폐기됩니다. 

본 연구는 성균관대학교 생명윤리위원회(IRB)에서 승인되었습니다.
(IRB 승인번호: SKKU 2025-03-003-001)

본 연구와 관련하여 질문이 있으신 경우 연구자(박근일, pgi092852@gmail.com)에게 연락주시기 바랍니다.

감사합니다.",[채용/모집],2025-04-28,2025-05-06 00:15:48,홈페이지 공지사항
126554,[HUSS] 청년창업 스타트 패스 참여자 모집,"안녕하세요. 성균관대학교 인문사회융합인재양성사업단(HUSS)입니다.
HUSS사업단에서는 창업에 관심이 있는 재학생을 대상으로 [청년창업 스타트 패스] 프로그램을 다음과 같이 진행하려고 하고 있습니다. 창업에 관심이 있는 많은 학생들의 관심과 참여 부탁 드리겠습니다.

■ 운영목적
   창업에 관심이 있는 재학생을 대상으로 창업 아이템의 구체화, 사업기획 등의 교육을 통한 창업역량을 강화하고 
   지역경제 활성화를 위한 창업과 디지털 능력을 접목시켜 융합적 역량을 겸비하고, 이를 바탕으로 실제 창업까지 
   연계함으로써 실무 역량 배양을 목적으로 함

■ 운영개요

  ● 운영기간 : 2025.05 ~ 2025.07

  ● 운영대상 : HUSS사업 참여학과 재학생(복수전공생 가능) 중 교육과정(융합트랙 혹은 마이크로 디그리) 
                          신청자 혹은 신청예정자

    ※ HUSS사업 참여학과
         유학동양학과, 미디어커뮤니케이션학과, 행정학과, 사회복지학과, 문헌정보학과,
         심리학과, 글로벌리더학부, 사회학과, 정치외교학과

  ● 운영내용 : 창업에 필요한 다양한 영역에서의 역량 강화 교육
                           (AI 기술활용, 스피치, 사업계획서 작성 등)

  ● 운영방식 : 대면 강의

  ● 운영장소 : 교내 강의실(추후 공지 예정)

■ 운영계획

  ● 추진일정 및 교육구성
    1) 참여학생 선발 (~04.25)
    2) 학생 개인별 자가진단(DISC) (05.07~05.08)
    3) 자가진단 분석 및 OT (05.09)
    4) AI를 활용한 사업기획 교육 및 비즈니스 모델 구축 (05.16)
    5) 사업계획서 작성 방법 및 창업 지원사업 탐색 교육 (05.23, 05.30)
    6) IR 스피치 교육 및 창업 업종, 업태별 그룹 멘토링 (06.05)
    7) 팀별 실전 롤플레잉 방식의 실습 진행 및 멘토링 (06.24)
    8) 사업자 등록 (06.27)
    9) 결과보고서 발표 (07.11)

■ 신청방법
   2025년 04월 25일까지 하단의 구글폼 작성을 통하여 신청
   https://forms.gle/4MwfxK7HpmKQo61C9

■ 문    의
   Tel : 02-740-1692
   E-mail : huss.cvg@skku.edu
   Instagram : skku_huss
   사무실 : 다산경제관 32103B호",[행사/세미나],2025-04-28,2025-05-06 00:15:48,홈페이지 공지사항
126555,[HUSS] 2025 지역주민과 함께하는 플로깅 봉사활동 및 업사이클링 아트제작체험 참여자 모집,"안녕하세요. 성균관대학교 인문사회융합인재양성사업단(HUSS)입니다.
HUSS사업단에서는 [2025 지역주민과 함께하는 플로깅 봉사활동 및 업사이클링 아트제작체험] 프로그램을 운영하려고 합니다. 관심 있는 재학생들의 많은 관심과 신청 부탁 드리겠습니다.

■ 운영목적
   인구구조 변화로 인해 발생하는 문제와 환경 문제의 연계성을 이해하고 사회적 책임감을  함양하며, 플로깅을 통해 
   수거한 쓰레기를 활용하여 지역을 상징하는 업사이클링 작품을 제작함으로써 지역재생 및 지역 환경 개선을 
   목적으로 함

■ 운영개요

  ● 운영기간 : 2025.05

  ● 운영대상 : 플로깅 봉사활동 및 업사이클링 아트제작체험에 
                           관심이 있는 성균관대 재학생

  ● 운영내용 : 환경과 인구구조의 연계성 특강 및 플로깅을 통한 업사이클링 아트 제작

  ● 운영방식 : 대면활동

  ● 운영장소 : 추후 재공지

■ 운영계획

  ●추진일정 및 교육구성
    1) 참여학생 선발 (~05.14)
    2) OT (05.17)
    3) 플로깅 교육 및 플로깅 봉사활동 (05.17)
    4) 수집 쓰레기 세척 (05.17)
    5) 업사이클링 작품 기획서 작성 (05.17~05.24)
    6) 업사이클링 작품 제작 (05.24)
    7) 전시 (05월 말)

■ 신청방법
   2025년 04월 30일까지 하단의 구글폼 작성을 통하여 신청
   https://forms.gle/QWysoLF8f93XPLVc7

■ 문    의
   Tel : 02-740-1692
   E-mail : huss.cvg@skku.edu
   Instagram : skku_huss
   사무실 : 다산경제관 32103B호",[행사/세미나],2025-04-28,2025-05-06 00:15:48,홈페이지 공지사항
126897,사범대학 한문교육과 행정조교 모집,"[사범대학 한문교육과 행정조교 모집]

성균관대학교 인문사회과학캠퍼스 사범대학 한문교육과에서 행정업무를 담당할 행정조교를 다음과 같이 채용합니다.

                                                                      다           음

1. 모집분야: 행정조교 

2. 근무지: 성균관대학교 인문사회과학캠퍼스 한문교육과 사무실(서울특별시 종로구 성균관로 25-2 호암관)

3. 모집인원: 1명

4. 담당업무: 한문교육과 학사전반 행정업무

5. 근로조건 
  - 근로시간: 주 5일(월~금) 09:00~17:30 
  - 계약기간: 근무시작일 ~ 2026.02.28.
※ 2025.05.12.부터 근무 가능한 자 우대
※ 학년도 단위로 임용계약 진행되며 기간만료 후 상호협의 하에 재계약 가능
※ 최대 근무가능기간 2년(교내 교육조교, 행정조교 근무 기간 포함)

6. 급여 및 처우
 - 본교 행정조교 급여 기준 적용(세전 月 2,096,300원)
 - 4대 보험 가입
 - 1년 이상 근무 시 퇴직금 지급
 - 1년 미만 근무 시 월 만근 근무 시 유급휴가 1일 부여
 - 1년 이상 근무 시 연차휴가 15일

7. 지원자격
 - 학사 학위 이상 소지자(4년제 대학 이상) 
 - 대학원 재/휴학생 및 수료생 지원 불가(본교 및 타교 포함) 

8. 전형방법
 - 서류전형 및 면접전형
 - 면접일자 : 서류전형 합격자에 한해 개별 통보

9. 서류전형 제출기한 및 방법
 - 제출기한 : 채용 시 마감 
 - 제출서류 : 지원서(첨부파일) 1부
 - 지원 방법 : E-mail 접수 (anita1001@skku.edu) 
   * 이메일 제목 : 한문교육과 행정조교지원_본인성명
※ 개인정보는 행정조교 채용 목적으로만 수집/이용되며, 수집한 정보는 모집 종료 후 일괄 폐기합니다

10. 기타 
 - 본교 인사규정 상 결격사유가 없어야 함 
 - 기재사항 및 제출서류가 허위인 경우 채용이 취소됨 
 - 「채용절차의 공정화에 관한 법률」제11조에 따라 전자우편으로 제출된 서류는 반환하지 않으며, 제출된 서류는 채용절차가 종료된 이후 「개인정보 보호법」에 따라 파기될 예정임

11. 문의: 사범대학행정실(☎02-760-0993)",[채용/모집],2025-04-28,2025-05-06 00:15:48,홈페이지 공지사항
126894,보건복지부・경기도사회서비스원 ‘2025년 마인드클래스 2기’ 모집 안내,"드리머스 사회적협동조합에서는 보건복지부, 경기도사회서비스원 ‘2025년 사회서비스 공급주체 다변화사업’의 일환으로 경기도 청년 성장지원 프로그램 <마인드 포레스트>를 추진하오니, 관심 있는 학생 분들의 많은 지원 부탁드립니다.

가. 교 육 명 : 2025년 마인드클래스 2기
나. 사업목적 : 청년 자기이해·자아존중감·회복탄력성 제고 및 자립역량 강화
다. 모집대상 : 경기도 거주 혹은 활동중인 청년 누구나(19세~39세)
라. 주요내용 : 심리학 기반 자기이해 교육 및 소모임(성격·행동·강점 검사, 비전 로드맵 설계, 자기이해 포트폴리오 제작 등)
마. 문 의 처 : 드리머스 사회적협동조합 사업담당자(010-6646-7217/contact@dreamers-coop.co.kr)",[채용/모집],2025-04-28,2025-05-06 00:15:48,홈페이지 공지사항
126682,2025 대학혁신지원사업 총괄협의회 서포터즈 모집 공고 안내 (기간 연장),"대학혁신지원사업 총괄협의회에서는 사업의 수혜자인 대학생이 직접 '대학혁신지원사업'의 홍보를 기획하고 체험하는 장을 마련하고자 「대학혁신지원사업 총괄협의회 서포터즈」를 모집합니다.
다양한 콘텐츠 기획·제작 및 홍보에 관심있는 학생들의 많은 관심과 참여를 바랍니다.

1. 공모명 : 2025 대학혁신지원사업 총괄협의회 서포터즈 모집
2. 모집대상: 대학혁신지원사업 회원교의 재학중인 대학(원)생
  - 활동기간 동안 책임감을 가지고 성실하게 활동할 수 있는 자
  - 창의적인 아이디어와 열정으로 홍보 활동을 마음껏 해보고 싶은 자
  - 개인 SNS(블로그, 인스타그램, 유튜브)를 활발하게 운영하고 있는 자
3. 접수기간: 2025. 4. 17.(목)~ 5. 2.(금) 23:59까지 ★연장★
4. 지원방법: 붙임의 지원서를 작성하여 총괄협의회 이메일(uispc0624@gmail.com)로 제출

※ 붙임의 공고문을 확인하여 지원서 제출방법, 선발방식, 활동내용 및 혜택을 사전에 숙지하시기 바랍니다.",[채용/모집],2025-04-28,2025-05-06 00:15:48,홈페이지 공지사항
126872,"★마감★[성균관대 창업지원단 단기 아르바이트 모집 공고] 2025년 창업기업 발표평가 운영지원(4/30, 수요일)","안녕하세요.
성균관대학교 창업지원단 행정실에서 2025년 창업기업 발표평가 운영 지원 아르바이트를 모집합니다.
관심 있는 분들의 많은 지원 바랍니다.

■ 모집 인원: 2명
■ 근무 일시: 4월 30일(수) 오전 9시 ~ 오후 5시
     ※ 휴게 시간:  오후 12시 ~ 오후 1시(점심식사 제공)
■ 근무 장소: 중소벤처진흥공단 중소기업연수원(안산시 단원구 연수원로 87)
■ 시급: 11,000원
■ 근무 내용
    - 발표평가자 신분증 확인 및 발표장 안내
    - 기타 행사 운영 지원
■ 지원 방법: 구글 폼을 통한 신청
    - 링크 https://forms.gle/bF6iJHnpfdwsMr6v7  
     ※ 선발 시 조기 마감되며 합격자에 한해 개별 안내드릴 예정입니다.

■ 기타 문의
    - 메일: yeojoo@skku.edu 
    - 전화: 031-290-5692",[채용/모집],2025-04-28,2025-05-06 00:15:48,홈페이지 공지사항
126886,[삼성서울병원] 공공데이터 활용 미세먼지 건강영향 연구성과 공유회 (4/30(수) 오후 1:30~),"안녕하세요.  
성균관대학교 삼성융합의과학원 임상연구설계평가학과 조주희 교수님 연구실 (삼성서울병원 임상역학연구센터)에서 '공공데이터 활용 미세먼지 건강영향 연구성과 공유회'를 마련하였습니다.
 
최근 미세먼지의 건강위해성에 대한 사회적 관심이 높아짐에 따라, 이를 과학적으로 규명하고 정책에 반영하기 위한 건강영향평가 연구의 중요성도 점차 커지고 있습니다.
이에, 본 연구실에서는 대기오염 자료와 건강보험 빅데이터를 연계하여 건강 영향을 분석한 연구 성과를 발표하고, 더 나아가 환경, 의료, 보건, 데이터 분야의 전문가분들을 모시고 빅데이터 기반의 대기오염 연구에 대해 함께 논의하는 자리를 마련하고자 합니다.

미세먼지 건강영향 평가와 관련한 다양한 의견을 교류할 수 있는 이번 공유회에 많은 관심과 참여를 부탁드립니다.

- 일시 : 2025년 4월 30일 (수) 오후 1시 30분 ~ 오후 6시
- 장소 : 삼성서울병원 본관 지하 1층 대강당 / 온라인 동시진행
- 사전등록(~4/28까지) : https://forms.gle/Hz4mgrCXeFWAYrXp9
* 사전등록 및 오프라인 참석 시 기념품 증정
(1) 모든 참석자: 미세먼지 건강영향 예방 패키지(마스크, 인공눈물 등)
(2) 경품 추첨(폐회 시): 에어팟 (3명), 개인용 미세먼지 측정 기기 (2명)",[행사/세미나],2025-04-26,2025-05-06 00:15:48,홈페이지 공지사항
126885,5월 1일(목)「근로자의 날」행정부문 운영 안내,※ 5월 1일(목)「근로자의 날」행정부문 운영 계획을 안내하오니 관련 일정에 참고하여 주시기 바랍니다.,[일반],2025-04-25,2025-05-06 00:15:48,홈페이지 공지사항
126878,2025 국외 보훈사적지 탐방 프로그램 모집 안내,"올해 광복 80주년을 맞이하여 무료로 대학생 대상으로 <2025 국외 보훈사적지> 탐방단을 모집하오니, 많은 관심 부탁드립니다.

가. 행사명 : 2025년 국외 보훈사적지 탐방프로그램
나. 주관사 : 국가보훈부
다. 운영사 : 더현대 주식회사
라. 개 요
- 모집인원 : 약 80명 (중앙아시아 약 30여명, 유럽 약 50여명)(만19세~34세)
- 접수기간 : 2025.04.23.(수). ~ 05.11(일)
- 참 가 비 : 중앙아시아 50만원/유럽 110만원
- 탐방국가 : 카자흐스탄 or 프랑스/벨기에/네덜란드(3개국)
- 탐방일정 : 2025.06.26.(목) ~ 07.01.(화). (중앙아시아, 4박6일),
                      2025.07.02.(수) ~ 07.08.(화). (유럽, 5박7일)

자세한 내용은 포스터 참고 부탁드립니다.",[채용/모집],2025-04-25,2025-05-06 00:15:48,홈페이지 공지사항
126881,2025년 대국민 농식품 규제혁신 공모전,"농림축산식품부에서 현장 중심 규제개선 의견수렴과 국민 눈높이에 맞는 규제혁신 성과 홍보 콘텐츠 개발을 위해「2025년 대국민 농식품 규제혁신 공모전」을 아래와 같이 개최하오니 학우분들의 많은 관심 부탁드립니다.

가. 명    칭 : 2025년 대국민 농식품 규제혁신 공모전
나. 목    적 : 농식품 규제개선과제 의견수렴과 규제혁신 성과홍보 콘텐츠 개발
다. 참여대상 : 대한민국 국민 누구나
라. 공모기간 : 2025.4.28.(월) ~ 5.30.(금), 5주간
마. 시 상 금 : 총 1,100만원


- 문의 : 농림축산식품부 044-201-1363",[채용/모집],2025-04-25,2025-05-06 00:15:48,홈페이지 공지사항
126880,17℃ 챌린지 영상 공모전 안내,"대한민국시도지사협의회에서 17℃ 챌린지 (17시·도 17초 영상 공모전)을 개최하오니, 많은 관심 부탁드립니다.

  가. 공모기간 : 2025년 4월 24일(목) ~ 5월 23일(금) 18:00까지 (1개월)
  나. 공모분야 : 세로형 숏폼 영상(15~20초, 해상도 1080*1920 이상)
  다. 공모주제 : 17초에 담은 17개 시·도의 매력(장소, 문화, 주요정책 등)
  라. 제출방식 : 유튜브 업로드 후, 구글폼을 통한 링크 및 신청서류 제출
  마. 수상발표 : 2025년 6월 말 예정 (대한민국시도지사협의회 홈페이지)

자세한 내용은 포스터 및 공고문 참고 부탁드립니다.",[채용/모집],2025-04-25,2025-05-06 00:15:48,홈페이지 공지사항
126876,2025-2026 이탈리아 정부초청 장학생 선발 안내,"2025-2026 이탈리아 정부초청 장학생 선발을 아래와 같이 안내하오니, 관심있는 학생<대상: 한국 국적 소지자>의 많은 지원 바랍니다.

1. 선발과정, 장학혜택 및 지원자격 등: <붙임> 파일 참조

2. 지원마감: 2025. 5. 16.(금) 21시 까지 <한국시간 기준>

3. 지원방법: 온라인 지원 (https://studyinitaly.esteri.it/) 

4. 문의처: 주한이탈리아문화원(Tel: 02-796-0634, email: iicseoul@esteri.it)


붙임
1. 2025-2026 이탈리아 정부초청 장학생 선발요강(ENG).
2. 2025-2026 이탈리아 정부초청 장학생 선발요강(ITA).  끝.",[장학],2025-04-25,2025-05-06 00:15:48,홈페이지 공지사항
126874,2025년 경기도 공공디자인 공모전 안내,"경기도에서 다양한 사회문제를 공공디자인 관점으로 접근하여 해결방안을 모색하고 참신한 아이디어 발굴 및 도민의 참여기회를 확대하기 위하여 『2025년 경기도 공공디자인 공모전』 을 개최하오니, 관심 있는 학생 분들의 많은 지원 부탁드립니다.

- 공모주제 : ""재생에너지를 활용한 공공디자인""

    ※ 태양광 패널, 풍력, 지열 등 재생 에너지를 활용한 공공시설물, 공공공간, 파사드 디자인 등         
       생활 속 주변환경과 조화롭고 아름다운 공공디자인 제안
  - 공모분야 : 공공디자인 전분야 (공공시설물, 공공매체 및 용품, 공공공간 등) 
  - 참가자격 : 제한 없음 (국내외 누구나) ※ 출품료 : 없음
  - 접수기간 : 2025. 6. 23.(월) ~ 6. 27.(금) 18:00까지 (이후 접속불가)
  - 접수방법 : 온라인 접수 (https://gggd.contestweb.net/publicdesign)
               (디자인경기 홈페이지  http://design.gg.go.kr - 접수링크 참조)",[채용/모집],2025-04-25,2025-05-06 00:15:48,홈페이지 공지사항
